TITLE     = ""
VARIABLES = "X" 
"Y"
"Cell Elevation"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=1610, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE )
1.077900290E+000 7.258049774E+001 3.691999912E+000 
3.592990935E-001 7.258049774E+001 3.690599918E+000 
1.616850090E+001 7.372350311E+001 3.073899984E+000 
1.544989967E+001 7.372350311E+001 3.076600075E+000 
1.473130035E+001 7.372350311E+001 3.104899883E+000 
1.401270008E+001 7.372350311E+001 3.168800116E+000 
1.329409981E+001 7.372350311E+001 3.253999949E+000 
1.257549953E+001 7.372350311E+001 3.302599907E+000 
1.185690022E+001 7.372350311E+001 3.278500080E+000 
1.113829994E+001 7.372350311E+001 3.404000044E+000 
1.041969967E+001 7.372350311E+001 3.404000044E+000 
9.701099396E+000 7.372350311E+001 3.553100109E+000 
8.982500076E+000 7.372350311E+001 3.671099901E+000 
8.263899803E+000 7.372350311E+001 3.671099901E+000 
7.545300007E+000 7.372350311E+001 3.724800110E+000 
6.826699734E+000 7.372350311E+001 3.724800110E+000 
6.108100414E+000 7.372350311E+001 3.724800110E+000 
5.389500141E+000 7.372350311E+001 3.696099997E+000 
4.670899868E+000 7.372350311E+001 3.696099997E+000 
3.952300549E+000 7.372350311E+001 3.710500002E+000 
3.233700275E+000 7.372350311E+001 3.704900026E+000 
2.515100002E+000 7.372350311E+001 3.703500032E+000 
1.796499610E+000 7.372350311E+001 3.702100039E+000 
1.077900290E+000 7.372350311E+001 3.701200008E+000 
3.592990935E-001 7.372350311E+001 3.700799942E+000 
1.616850090E+001 7.486650085E+001 3.165100098E+000 
1.544989967E+001 7.486650085E+001 3.231300116E+000 
1.473130035E+001 7.486650085E+001 3.237799883E+000 
1.401270008E+001 7.486650085E+001 3.263200045E+000 
1.329409981E+001 7.486650085E+001 3.348900080E+000 
1.257549953E+001 7.486650085E+001 3.425699949E+000 
1.185690022E+001 7.486650085E+001 3.503499985E+000 
1.113829994E+001 7.486650085E+001 3.539200068E+000 
1.041969967E+001 7.486650085E+001 3.539200068E+000 
9.701099396E+000 7.486650085E+001 3.539200068E+000 
8.982500076E+000 7.486650085E+001 3.671099901E+000 
8.263899803E+000 7.486650085E+001 3.671099901E+000 
7.545300007E+000 7.486650085E+001 3.693799973E+000 
6.826699734E+000 7.486650085E+001 3.692899942E+000 
6.108100414E+000 7.486650085E+001 3.692899942E+000 
5.389500141E+000 7.486650085E+001 3.696099997E+000 
4.670899868E+000 7.486650085E+001 3.696099997E+000 
3.952300549E+000 7.486650085E+001 3.703500032E+000 
3.233700275E+000 7.486650085E+001 3.705399990E+000 
2.515100002E+000 7.486650085E+001 3.706799984E+000 
1.796499610E+000 7.486650085E+001 3.697099924E+000 
1.077900290E+000 7.486650085E+001 3.696599960E+000 
3.592990935E-001 7.486650085E+001 3.696599960E+000 
1.616850090E+001 7.600949860E+001 3.236799955E+000 
1.544989967E+001 7.600949860E+001 3.342400074E+000 
1.473130035E+001 7.600949860E+001 3.348900080E+000 
1.401270008E+001 7.600949860E+001 3.358099937E+000 
1.329409981E+001 7.600949860E+001 3.435499907E+000 
1.257549953E+001 7.600949860E+001 3.518300056E+000 
1.185690022E+001 7.600949860E+001 3.546600103E+000 
1.113829994E+001 7.600949860E+001 3.560899973E+000 
1.041969967E+001 7.600949860E+001 3.626199961E+000 
9.701099396E+000 7.600949860E+001 3.688699961E+000 
8.982500076E+000 7.600949860E+001 3.688699961E+000 
8.263899803E+000 7.600949860E+001 3.705399990E+000 
7.545300007E+000 7.600949860E+001 3.705399990E+000 
6.826699734E+000 7.600949860E+001 3.692899942E+000 
6.108100414E+000 7.600949860E+001 3.656300068E+000 
5.389500141E+000 7.600949860E+001 3.656300068E+000 
4.670899868E+000 7.600949860E+001 3.681299925E+000 
3.952300549E+000 7.600949860E+001 3.687299967E+000 
3.233700275E+000 7.600949860E+001 3.692899942E+000 
2.515100002E+000 7.600949860E+001 3.694299936E+000 
1.796499610E+000 7.600949860E+001 3.695699930E+000 
1.077900290E+000 7.600949860E+001 3.696099997E+000 
3.592990935E-001 7.600949860E+001 3.696599960E+000 
1.616850090E+001 7.715249634E+001 3.348400116E+000 
1.544989967E+001 7.715249634E+001 3.354000092E+000 
1.473130035E+001 7.715249634E+001 3.453500032E+000 
1.401270008E+001 7.715249634E+001 3.546600103E+000 
1.329409981E+001 7.715249634E+001 3.551199913E+000 
1.257549953E+001 7.715249634E+001 3.558199883E+000 
1.185690022E+001 7.715249634E+001 3.568300009E+000 
1.113829994E+001 7.715249634E+001 3.628999949E+000 
1.041969967E+001 7.715249634E+001 3.664200068E+000 
9.701099396E+000 7.715249634E+001 3.688699961E+000 
8.982500076E+000 7.715249634E+001 3.688699961E+000 
8.263899803E+000 7.715249634E+001 3.696099997E+000 
7.545300007E+000 7.715249634E+001 3.683199883E+000 
6.826699734E+000 7.715249634E+001 3.655800104E+000 
6.108100414E+000 7.715249634E+001 3.655800104E+000 
5.389500141E+000 7.715249634E+001 3.675800085E+000 
4.670899868E+000 7.715249634E+001 3.677099943E+000 
3.952300549E+000 7.715249634E+001 3.678999901E+000 
3.233700275E+000 7.715249634E+001 3.683199883E+000 
2.515100002E+000 7.715249634E+001 3.684600115E+000 
1.796499610E+000 7.715249634E+001 3.692899942E+000 
1.077900290E+000 7.715249634E+001 3.694299936E+000 
3.592990935E-001 7.715249634E+001 3.694700003E+000 
1.616850090E+001 7.829550171E+001 3.453999996E+000 
1.544989967E+001 7.829550171E+001 3.458600044E+000 
1.473130035E+001 7.829550171E+001 3.552099943E+000 
1.401270008E+001 7.829550171E+001 3.556299925E+000 
1.329409981E+001 7.829550171E+001 3.561399937E+000 
1.257549953E+001 7.829550171E+001 3.609100103E+000 
1.185690022E+001 7.829550171E+001 3.665600061E+000 
1.113829994E+001 7.829550171E+001 3.666500092E+000 
1.041969967E+001 7.829550171E+001 3.669699907E+000 
9.701099396E+000 7.829550171E+001 3.673899889E+000 
8.982500076E+000 7.829550171E+001 3.696099997E+000 
8.263899803E+000 7.829550171E+001 3.696099997E+000 
7.545300007E+000 7.829550171E+001 3.696099997E+000 
6.826699734E+000 7.829550171E+001 3.655800104E+000 
6.108100414E+000 7.829550171E+001 3.655800104E+000 
5.389500141E+000 7.829550171E+001 3.677099943E+000 
4.670899868E+000 7.829550171E+001 3.677599907E+000 
3.952300549E+000 7.829550171E+001 3.678499937E+000 
3.233700275E+000 7.829550171E+001 3.678999901E+000 
2.515100002E+000 7.829550171E+001 3.679500103E+000 
1.796499610E+000 7.829550171E+001 3.684600115E+000 
1.077900290E+000 7.829550171E+001 3.685499907E+000 
3.592990935E-001 7.829550171E+001 3.685899973E+000 
1.616850090E+001 7.943849945E+001 3.551199913E+000 
1.544989967E+001 7.943849945E+001 3.553499937E+000 
1.473130035E+001 7.943849945E+001 3.602099895E+000 
1.401270008E+001 7.943849945E+001 3.605799913E+000 
1.329409981E+001 7.943849945E+001 3.609999895E+000 
1.257549953E+001 7.943849945E+001 3.664599895E+000 
1.185690022E+001 7.943849945E+001 3.666500092E+000 
1.113829994E+001 7.943849945E+001 3.668299913E+000 
1.041969967E+001 7.943849945E+001 3.671099901E+000 
9.701099396E+000 7.943849945E+001 3.673899889E+000 
8.982500076E+000 7.943849945E+001 3.689599991E+000 
8.263899803E+000 7.943849945E+001 3.694299936E+000 
7.545300007E+000 7.943849945E+001 3.694299936E+000 
6.826699734E+000 7.943849945E+001 3.694299936E+000 
6.108100414E+000 7.943849945E+001 3.682199955E+000 
5.389500141E+000 7.943849945E+001 3.680900097E+000 
4.670899868E+000 7.943849945E+001 3.680399895E+000 
3.952300549E+000 7.943849945E+001 3.679500103E+000 
3.233700275E+000 7.943849945E+001 3.679899931E+000 
2.515100002E+000 7.943849945E+001 3.679899931E+000 
1.796499610E+000 7.943849945E+001 3.680399895E+000 
1.077900290E+000 7.943849945E+001 3.680399895E+000 
3.592990935E-001 7.943849945E+001 3.685499907E+000 
